Strain_id	name	contigs	genome_length	cds	kingdom	phylum	class	order	family	genus	species	genome_status
1196416.3	Poinsettia branch-inducing phytoplasma str. JR1	185	631440	612	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Poinsettia branch-inducing phytoplasma	WGS
1196417.3	Milkweed yellows phytoplasma str. MW1	158	583806	540	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Milkweed yellows phytoplasma	WGS
1196419.3	Vaccinium witches'-broom phytoplasma str. VAC	272	647754	593	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Vaccinium witches'-broom phytoplasma	WGS
1196421.3	Italian clover phyllody phytoplasma str. MA1	197	597245	578	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Italian clover phyllody phytoplasma	WGS
1262686.3	Acholeplasma sp. CAG:878	44	1123061	1181	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma sp. CAG	WGS
1273548.3	Candidatus Phytoplasma solani strain 284/09	1	570238	511	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma solani	Complete
1278304.3	Acholeplasma granularum ATCC 19168	14	1453539	1326	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma granularum	WGS
1278311.3	Acholeplasma axanthum ATCC 25176	60	1805214	1634	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma axanthum	WGS
1318466.3	Acholeplasma palmae J233	1	1554229	1471	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma palmae	Complete
135727.3	Candidatus Phytoplasma ziziphi strain Jwb-nky	1	750803	733	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma ziziphi	Complete
1408415.3	Acholeplasma equifetale ATCC 29724	26	1282372	1150	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma equifetale	WGS
1408416.3	Acholeplasma hippikon ATCC 29725	17	1430451	1325	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma hippikon	WGS
1408417.3	Acholeplasma modicum ATCC 29102	10	1219180	1118	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma modicum	WGS
1520703.3	Chrysanthemum coronarium' phytoplasma strain OY-V	170	739592	820	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	'Chrysanthemum coronarium' phytoplasma	WGS
180978.1	Candidatus Phytoplasma aurantifolia strain WBDL	98	474669	511	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma aurantifolia	WGS
1836886.3	Phytoplasma sp. Vc33	56	724754	803	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Phytoplasma sp. Vc33	WGS
1898209.3	Acholeplasmataceae bacterium strain UBA12123	18	2196065	2107	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium	WGS
1951309.3	Acholeplasmataceae bacterium UBA2284	27	1530076	1475	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA2284	WGS
1951310.3	Acholeplasmataceae bacterium UBA4853	43	1447154	1446	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA4853	WGS
1951311.3	Acholeplasmataceae bacterium UBA4870	112	1178047	1398	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA4870	WGS
1951312.3	Acholeplasmataceae bacterium UBA4904	52	1190070	1163	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA4904	WGS
1951313.3	Acholeplasmataceae bacterium UBA4950	12	1280650	1207	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA4950	WGS
1951314.3	Acholeplasmataceae bacterium UBA5000	121	1135669	1308	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5000	WGS
1951315.3	Acholeplasmataceae bacterium UBA5222	62	1147661	1180	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5222	WGS
1951316.3	Acholeplasmataceae bacterium UBA5250	15	1230540	1159	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5250	WGS
1951317.3	Acholeplasmataceae bacterium UBA5264	45	1158984	1131	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5264	WGS
1951318.3	Acholeplasmataceae bacterium UBA5282	15	1251025	1166	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5282	WGS
1951319.3	Acholeplasmataceae bacterium UBA5354	81	1100423	1139	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5354	WGS
1951320.3	Acholeplasmataceae bacterium UBA5386	18	1096620	1073	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5386	WGS
1951321.3	Acholeplasmataceae bacterium UBA5409	19	1295113	1215	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5409	WGS
1951322.3	Acholeplasmataceae bacterium UBA5430	63	1167034	1181	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5430	WGS
1951323.3	Acholeplasmataceae bacterium UBA5453	31	998003	933	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5453	WGS
1951324.3	Acholeplasmataceae bacterium UBA5468	69	1275048	1285	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5468	WGS
1951325.3	Acholeplasmataceae bacterium UBA5491	59	1279508	1259	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5491	WGS
1951326.3	Acholeplasmataceae bacterium UBA5617	131	1501767	1559	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5617	WGS
1951327.3	Acholeplasmataceae bacterium UBA5635	83	1595630	1616	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5635	WGS
1951328.3	Acholeplasmataceae bacterium UBA5769	48	1760184	1705	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA5769	WGS
1951329.3	Acholeplasmataceae bacterium UBA6150	19	1285504	1246	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA6150	WGS
1951330.3	Acholeplasmataceae bacterium UBA6181	94	1360579	1384	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA6181	WGS
1951331.3	Acholeplasmataceae bacterium UBA6190	142	1670151	1707	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA6190	WGS
1951332.3	Acholeplasmataceae bacterium UBA6235	121	1638812	1609	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA6235	WGS
1951333.3	Acholeplasmataceae bacterium UBA7643	31	1238276	1175	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		Acholeplasmataceae bacterium UBA7643	WGS
198422.3	Candidatus Phytoplasma phoenicium strain SA213	78	345965	374	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma phoenicium	WGS
202462.4	Maize bushy stunt phytoplasma strain M3	1	576118	609	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Maize bushy stunt phytoplasma	Complete
203274.5	Candidatus Phytoplasma oryzae strain NGS-S10	9	484488	434	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma oryzae	WGS
2148.6	Acholeplasma laidlawii strain PG8R	38	1480866	1455	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma laidlawii	WGS
238674.3	Chrysanthemum yellows phytoplasma CYP	252	659699	655	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Chrysanthemum yellows phytoplasma	WGS
262768.5	Onion yellows phytoplasma OY-M	1	860631	967	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Onion yellows phytoplasma	Complete
270520.3	New Jersey aster yellows phytoplasma strain NJAY	75	652092	937	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	New Jersey aster yellows phytoplasma	WGS
321961.3	Wheat blue dwarf phytoplasma	6	611462	640	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Wheat blue dwarf phytoplasma	WGS
322098.25	Aster yellows witches'-broom phytoplasma AYWB	5	723970	765	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Aster yellows witches'-broom phytoplasma	Complete
33015.4	Acholeplasma sp. strain SURF_22 strain not applicable	46	1721296	1675	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma sp.	WGS
35623.6	Acholeplasma oculi strain NCTC10150	2	1600576	1497	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma oculi	WGS
37692.4	Candidatus Phytoplasma mali strain AT	1	601943	512	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma mali	Complete
469009.4	'Brassica napus' phytoplasma strain TW1	5	743598	1073	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	'Brassica napus' phytoplasma	WGS
479893.3	Candidatus Phytoplasma pruni strain CX	46	598511	663	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma pruni	WGS
59748.8	Candidatus Phytoplasma australiense	1	879959	921	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma australiense	Complete
61635.6	Acholeplasma brassicae strain 0502	1	1877792	1746	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma brassicae	Complete
1111120.3	Acidaminococcus sp. BV3L6	55	2171264	2064	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. BV3L6	WGS
1120921.3	Acidaminococcus intestini DSM 21505	57	2278607	2200	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini	WGS
1122957.3	Phascolarctobacterium faecium DSM 14760	21	2317131	2272	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	WGS
1123323.3	Succiniclasticum ruminis DSM 9236	39	2539887	2451	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum	Succiniclasticum ruminis	WGS
1203555.3	Acidaminococcus sp. HPA0509	38	2243882	2144	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. HPA0509	WGS
1262687.3	Acidaminococcus sp. CAG:542	119	2044712	1996	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. CAG	WGS
1262914.3	Phascolarctobacterium sp. CAG:207	103	2369100	2303	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp. CAG	WGS
1263033.3	Acidaminococcus intestini CAG:325	81	2161582	2210	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini CAG	WGS
1852375.3	Acidaminococcus sp. Marseille-P2828	4	2669996	2544	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus massiliensis	WGS
1871002.3	Acidaminococcus sp. Marseille-P2764	6	2297059	2182	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus timonensis	WGS
1945915.3	Acidaminococcus sp. UBA2733	79	2258107	2298	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. UBA2733	WGS
1945916.3	Acidaminococcus sp. UBA2908	178	2090946	2446	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. UBA2908	WGS
1945917.3	Acidaminococcus sp. UBA7736	93	2223005	2278	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. UBA7736	WGS
1951334.3	Acidaminococcaceae bacterium UBA2453	111	1805597	1770	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae		Acidaminococcaceae bacterium UBA2453	WGS
1951335.3	Acidaminococcaceae bacterium UBA2812	43	1927583	1796	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae		Acidaminococcaceae bacterium UBA2812	WGS
1951336.3	Acidaminococcaceae bacterium UBA2842	43	1977819	1839	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae		Acidaminococcaceae bacterium UBA2842	WGS
1951337.3	Acidaminococcaceae bacterium UBA2873	40	1970751	1838	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae		Acidaminococcaceae bacterium UBA2873	WGS
1951338.3	Acidaminococcaceae bacterium UBA7746	47	2000746	1831	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae		Acidaminococcaceae bacterium UBA7746	WGS
2049039.3	Phascolarctobacterium sp. strain CIM:MAG 843_2	23	2389263	2469	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp.	WGS
2049052.6	Acidaminococcaceae bacterium strain UBA9839	204	1489106	1652	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae		Acidaminococcaceae bacterium	WGS
2058289.3	Acidaminococcus sp. Marseille-P4266	23	2605487	2425	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus provencensis	WGS
2291997.3	Acidaminococcus sp. AM05-11	75	2599783	2413	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. AM05-11	WGS
2292909.3	Acidaminococcus sp. AM33-14BH	27	2245155	2224	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. AM33-14BH	WGS
352152.4	uncultured Acidaminococcus sp. strain RUG075	95	2271999	2277	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	uncultured Acidaminococcus sp.	WGS
563191.3	Acidaminococcus sp. D21	79	2238973	2114	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	WGS
591001.3	Acidaminococcus fermentans DSM 20731	1	2329769	2092	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus fermentans	Complete
626940.3	Phascolarctobacterium succinatutens strain 46_33	48	2406810	2344	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens	WGS
1002691.3	Occallatibacter savannae strain AB23	18	6278575	5784	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Occallatibacter	Occallatibacter savannae	WGS
1121860.3	Edaphobacter aggregans DSM 19364	356	8171509	7685	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	Edaphobacter aggregans	WGS
1267533.3	Acidobacteriaceae bacterium KBS 83	25	6248809	5807	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		Acidobacteriaceae bacterium KBS 83	WGS
1267534.3	Acidobacteriaceae bacterium KBS 89	14	6009792	5323	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		Acidobacteriaceae bacterium KBS 89	WGS
1267535.3	Acidobacteriaceae bacterium KBS 96	13	6685036	6344	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		Acidobacteriaceae bacterium KBS 96	WGS
1380348.5	Acidobacteriaceae bacterium URHE0068	89	6673444	5831	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		Acidobacteriaceae bacterium URHE0068	WGS
1382359.3	Acidobacterium sp. PMMR2	1	3686523	3384	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidobacterium	Acidobacterium ailaaui	WGS
1560005.3	Edaphobacter dinghuensis strain EB95	2	4462202	4180	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	Edaphobacter dinghuensis	WGS
1660100.3	Granulicella sp. SCN 62-9	137	1054065	1111	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella sp. SCN 62-9	WGS
1872119.13	Acidobacterium sp. strain UBA8845	27	3991881	3558	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidobacterium	Acidobacterium sp.	WGS
1946580.3	Granulicella sp. UBA4739	279	3121854	3306	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella sp. UBA4739	WGS
1946581.3	Granulicella sp. UBA5172	354	3584921	3956	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella sp. UBA5172	WGS
1951344.3	Acidobacteriaceae bacterium UBA1307	52	3309334	2898	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		Acidobacteriaceae bacterium UBA1307	WGS
1951345.3	Acidobacteriaceae bacterium UBA1795	244	3946909	3821	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		Acidobacteriaceae bacterium UBA1795	WGS
1969471.15	Granulicella sp. strain bog_394	246	2868267	2834	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella sp.	WGS
2042962.3	Candidatus Sulfotelmatobacter kueseliae strain Peat soil MAG SbA1	198	5391637	5212	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus Sulfotelmatobacter	Candidatus Sulfotelmatobacter kueseliae	WGS
2043160.3	Candidatus Sulfotelmatobacter sp. SbA7 strain Peat soil MAG SbA7	204	2821693	3116	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus Sulfotelmatobacter	Candidatus Sulfotelmatobacter sp. SbA7	WGS
2043161.3	Candidatus Sulfotelmatomonas gaucii strain Peat soil MAG SbA5	162	5286421	5120	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus Sulfotelmatomonas	Candidatus Sulfotelmatomonas gaucii	WGS
204669.11	Candidatus Koribacter versatilis Ellin345	1	5650368	5109	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus Koribacter	Candidatus Koribacter versatilis	Complete
2052142.68	Acidobacteriaceae bacterium strain palsa_246	29	5620309	5394	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		Acidobacteriaceae bacterium	WGS
2211140.3	Acidobacteriaceae bacterium SBC82	5	7600726	7589	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		Acidobacteriaceae bacterium SBC82	Complete
2303751.3	Acidipila sp. 4G-K13	16	5004050	4362	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidipila	Acidipila sp. 4G-K13	WGS
240015.3	Acidobacterium capsulatum ATCC 51196	1	4127356	3395	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidobacterium	Acidobacterium capsulatum	Complete
278963.3	Acidobacteriaceae bacterium TAA166	3	6136933	5536	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		Acidobacteriaceae bacterium TAA166	WGS
392734.4	Terriglobus roseus strain GAS232	1	4852066	4216	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	Terriglobus roseus	Complete
401053.4	Terriglobus saanensis SP1PR4	1	5095226	4432	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	Terriglobus saanensis	Complete
474950.3	Granulicella pectinivorans strain DSM 21001	3	5275857	4491	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella pectinivorans	WGS
474952.3	Granulicella rosea strain DSM 18704	24	5293785	4516	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella rosea	WGS
639030.3	Acidobacteria bacterium KBS 146	2	5001037	4397	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		Acidobacteria bacterium KBS 146	WGS
682795.3	Granulicella mallensis MP5ACTX8	45	6211694	4755	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella mallensis	WGS
