family	number of analyses	relative abundance (mean)	relative abundance (median)	relative abundance (75th percentile)	relative abundance (90th percentile)	relative abundance (min)	relative abundance (max)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (n)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (mean)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (median)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (75th percentile)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (90th percentile)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (min)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (max)
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Sphingobacteriia;order.Sphingobacteriales;family.Sphingobacteriaceae	5626	0.006812774909922331	0.0007691796374025492	0.0028639251345370623	0.011957740873109753	0.00010000250006250156	0.5292678195735537	15823125	0.4058479472258391	0.4156318	0.5010511	0.57664028	0.0005940500000000126	0.91685715
super kingdom.Bacteria;kingdom.NA.Verrucomicrobia;phylum.Verrucomicrobia;class.Spartobacteria;order.Chthoniobacterales;family.Chthoniobacteraceae	5527	0.032245159534093765	0.003942864570545501	0.024048178226137192	0.11515554325656088	0.00010000250006250156	0.45739641593425406	15271101	0.387690473216126	0.39851125	0.481782	0.5515681	0.0004086999999999841	0.9143343500000001
super kingdom.Bacteria;kingdom.NA.Verrucomicrobia;phylum.Verrucomicrobia;class.Opitutae;order.Puniceicoccales;family.Puniceicoccaceae	5494	0.0023521827752113807	0.0008134820591701599	0.002276442769679772	0.005113663619707838	0.00010004001600640257	0.10691213960945097	15089271	0.4476152524072175	0.42768280000000003	0.593396425	0.71157945	8.140000000000924e-05	0.9314133
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rickettsiales;family.Rickettsiaceae	5423	0.0008620720400825448	0.0002913788288999235	0.0006312450081666003	0.00149497594033274	0.00010017656118909579	0.1925357946778222	14701753	0.42438084726255765	0.43167184999999997	0.52660535	0.5904665400000001	0.0002597999999999767	0.90155575
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.Vibrionales;family.Vibrionaceae	5402	0.013305180974595664	0.0008562127548280141	0.002718960748867592	0.012631592984131506	0.00010005603137757145	0.9326631294796611	14588101	0.3944445058294431	0.3817499	0.47703875	0.5926515	0.0	0.93392005
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.Nitrosomonadales;family.Methylophilaceae	5381	0.0039024206823974087	0.0007739121257958983	0.0021102665492019916	0.007216344044078209	0.00010001266827131436	0.6329655659821745	14474890	0.45883403415398794	0.4636871	0.56093205	0.6465097599999999	0.0005940500000000126	0.91817775
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae	5359	0.006732091741882397	0.003283212790255044	0.00891828554473014	0.016994599576391215	0.0001	0.17002489677888258	14356761	0.3881325430541752	0.39740165	0.4857711	0.5580532	0.0004086999999999841	0.8850948000000001
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Bacteroidia;order.Bacteroidales;family.Muribaculaceae	5334	0.07019726407462458	0.005274787285574713	0.04561349655259876	0.2795057990096464	0.00010023655827753498	0.937974097427447	14223111	0.42831667644052396	0.42852245	0.521952975	0.6008338	0.0	0.89940785
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae	5332	0.0022942024527171545	0.0005812903668556041	0.0016478149432716778	0.004232357250435819	0.00010007158967569107	0.19234528155451436	14212446	0.3871962932109119	0.398038375	0.481507075	0.55306685	0.0004086999999999841	0.8679952
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Bacilli;order.Bacillales;family.Paenibacillaceae	5303	0.003204963149747657	0.0005567831851478086	0.0014335037535264084	0.004228980828166563	0.00010015858442534013	0.44148041336217253	14058253	0.4393035801559802	0.45410765	0.55632365	0.64236885	0.0004086999999999841	0.9095643
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.Actinomycetales;family.Actinomycetaceae	5205	0.020767220853897476	0.0022339212347491917	0.019713452787258248	0.061492154064846975	0.00010010344022156227	0.561113669971637	13543410	0.4170705151417784	0.43440345	0.544443225	0.630208255	0.0	0.92449045
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Cytophagia;order.Cytophagales;family.Microscillaceae	5190	0.004078878643890865	0.0015228976015433343	0.005783829583496875	0.010612134566614341	0.0001000050002500125	0.18640681411896667	13465455	0.40019621520087517	0.4024359	0.50750085	0.6139937799999999	0.0004086999999999841	0.91007775
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Bradyrhizobiaceae	5172	0.0025556233127868627	0.0012132847259431045	0.0026484299983305813	0.006451243589766357	0.00010006404098623118	0.09899061448556756	13372206	0.40016193909192743	0.41243257499999997	0.50743165	0.577556925	0.0004086999999999841	0.975
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.Propionibacteriales;family.Nocardioidaceae	5166	0.002902959485273098	0.0008123684751659376	0.0030928623828893917	0.007152892131244326	0.0001000080006400512	0.13808367350453848	13341195	0.41238789191438974	0.42742615	0.52334335	0.59154123	0.00044309999999997407	0.9200949
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.Pasteurellales;family.Pasteurellaceae	5155	0.04251315928539873	0.006845535291953539	0.045223573172756396	0.12583376450046183	0.00010016509971608375	0.8358950633149985	13284435	0.39551306634107125	0.40529905	0.5124521	0.60972138	0.0	0.94519775
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.Oceanospirillales;family.Oceanospirillaceae	5149	0.00948031092670186	0.0006597905363779089	0.0027432480516052017	0.014659920049514103	0.00010004682191265512	0.7781717334831145	13253526	0.39416791595462175	0.384639775	0.46660388750000004	0.5675596249999999	0.0032440000000000246	0.9184067
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.Neisseriales;family.Neisseriaceae	5147	0.038694897402719614	0.002585373112119634	0.03674262387271991	0.1325538863202483	0.00010001666944490748	0.8700247228907773	13243231	0.44828908496620246	0.46097815	0.610779025	0.7032068499999999	0.0	0.91113015
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Bacilli;order.Lactobacillales;family.Carnobacteriaceae	5098	0.008973433585311276	0.0017279682998794454	0.007937265647813156	0.021193703999771746	0.0001001356382736616	0.5395132309702712	12992253	0.4251859508178025	0.4438488	0.55740405	0.64359589	0.0	0.9179039
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.Clostridiales_Family_XIII._Incertae_Sedis	5078	0.00215517245930913	0.0005920031491505294	0.0014988705028325764	0.004347111468845657	0.00010001500225033755	0.12240363774605886	12890503	0.4588862608577956	0.4859005	0.566674025	0.62399195	0.0	0.89393005
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.Xanthomonadales;family.Rhodanobacteraceae	5029	0.003836347076332714	0.0013758227047930688	0.0030437925655366588	0.006750875362328322	0.00010020134207172537	0.4411052746241921	12642906	0.389368694725671	0.398979525	0.48963698749999995	0.56516805	8.140000000000924e-05	0.935108
super kingdom.Bacteria;kingdom.NA.Acidobacteria;phylum.Acidobacteria;class.Solibacteres;order.Solibacterales;family.Bryobacteraceae	4982	0.004855934252650223	0.0021491661220210834	0.007788903969993086	0.013317132872432184	0.00010011413010832349	0.07948412637048263	12407671	0.37936165187941795	0.38651995	0.473752925	0.5483438	0.0004086999999999841	0.9143869
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Coriobacteriia;order.Coriobacteriales;family.Atopobiaceae	4959	0.003230211428476379	0.000561182317612824	0.0020483505210072838	0.006462984803245102	0.00010033444816053512	0.21277382945591214	12293361	0.42638176556412394	0.4416554	0.54766855	0.63758665	0.0	0.9182851000000001
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.Alteromonadales;family.Colwelliaceae	4918	0.005813580191788685	0.0006799316632014911	0.002028654734345707	0.007170582351935552	0.00010002200484106503	0.4762381253166061	12090903	0.3776661532183817	0.3748247	0.45078025	0.53219989	0.001620200000000016	0.91813755
super kingdom.Bacteria;kingdom.NA.Chloroflexi;phylum.Chloroflexi;class.Caldilineae;order.Caldilineales;family.Caldilineaceae	4877	0.0028372875297839146	0.0005080588647512264	0.0014091748709843276	0.003427757848714009	0.00010013231770553946	0.2684308732141713	11890126	0.4046630349143017	0.41675945000000003	0.5127937	0.5791305	0.0002597999999999767	0.9220311
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Deltaproteobacteria;order.Desulfobacterales;family.Desulfobacteraceae	4835	0.023403479181243362	0.0036659782748200264	0.03252609685452262	0.07480731756033712	0.00010001200144017281	0.5261764369132127	11686195	0.4024536091848537	0.4007134	0.49021135	0.5724511	0.00044309999999997407	0.90991035
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Bacteroidia;order.Bacteroidales;family.Porphyromonadaceae	4743	0.017234843362244213	0.0021677452261787116	0.01689784247524667	0.05040205865836418	0.00010001210672870926	0.5105942863532175	11245653	0.42713717381814537	0.46207435	0.5702659	0.6510644400000001	0.0	0.90478435
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.Bifidobacteriales;family.Bifidobacteriaceae	4738	0.015482654518989256	0.002025018885012734	0.01300685876738056	0.03794083969041736	0.0001000450202591166	0.8445478966173747	11221953	0.40418996390358336	0.4013318	0.49865995	0.5838259600000001	0.0	0.9070878499999999
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Bacteroidia;order.Marinilabiliales;family.Prolixibacteraceae	4722	0.004024922287025163	0.0012751013450672446	0.004205803338822483	0.010574892930556495	0.00010003601296466728	0.1501166949309065	11146281	0.4304969979560312	0.4270854	0.53435345	0.62595585	0.0005267999999999939	0.91015925
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.Propionibacteriales;family.Propionibacteriaceae	4689	0.009818592869254244	0.00039050635657569317	0.00122983369744331	0.005608619058311325	0.00010013417980093326	0.9669548122235393	10991016	0.493571914947485	0.518075525	0.6294266125	0.710592925	0.0	0.9394245999999999
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.Streptomycetales;family.Streptomycetaceae	4688	0.0036784517398601073	0.0007848129095690739	0.002155324899749519	0.008035398034092972	0.00010017697933014993	0.9799205233504168	10986328	0.39887918318652943	0.4109739	0.50484005	0.5866110950000001	0.0004086999999999841	0.93095145
super kingdom.Bacteria;kingdom.NA.Planctomycetes;phylum.Planctomycetes;class.Planctomycetia;order.Planctomycetales;family.Gemmataceae	4677	0.007702731205717039	0.003153601745151041	0.01229617157036512	0.02057608772044052	0.0001000362631453902	0.16528014605831998	10934826	0.3703498481186807	0.38145085	0.4706660375	0.5431420499999999	0.0004086999999999841	0.9014811
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Methylobacteriaceae	4632	0.002534730600424102	0.0004872490406813398	0.0011078752771950685	0.0030452896504952784	0.00010002250506363932	0.35456403654391255	10725396	0.43811024535794746	0.45826285	0.5492030125	0.6183938250000001	0.0	0.9230769
super kingdom.Bacteria;kingdom.NA.Fibrobacteres;phylum.Fibrobacteres;class.Fibrobacteria;order.Fibrobacterales;family.Fibrobacteraceae	4604	0.001096874935644637	0.0003681286924114898	0.0009316004160622088	0.0020889617072795633	0.00010001428775539363	0.0773473434181789	10596106	0.48998872357704254	0.5187966	0.6324790375	0.718503525	8.140000000000924e-05	0.91544795
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Negativicutes;order.Selenomonadales;family.Selenomonadaceae	4600	0.008806438328820672	0.00212942316073863	0.00901437852408676	0.02088097181772022	0.00010014604631754642	0.6360664220528742	10577700	0.3827157903286158	0.40119095	0.4959026625	0.5676673	0.0	0.86090315
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Bacteroidia;order.Bacteroidales;family.Paludibacteraceae	4573	0.0032418495039488048	0.000790670092903736	0.002211166390270868	0.006105607329536636	0.00010000928657661068	0.18141503729086877	10453878	0.4824658816700183	0.51374005	0.6047374375	0.66867475	0.0	0.89795815
super kingdom.Bacteria;kingdom.NA.Verrucomicrobia;phylum.Verrucomicrobia;class.Opitutae;order.Opitutales;family.Opitutaceae	4573	0.0028949615505723734	0.0010767017624372292	0.00348372069471872	0.00755507365332485	0.00010001889245746419	0.08998325184821776	10453878	0.3744160049958924	0.38547665	0.47182055	0.54836823	0.0005940500000000126	0.9279013
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.Oceanospirillales;family.Halomonadaceae	4566	0.011323951004474263	0.0004796276645528325	0.0018690235864038845	0.009603523134206687	0.0001000020000400008	0.8528619991747067	10421895	0.4512681750380617	0.43789305	0.539947425	0.6547318599999999	0.0	0.93643535
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Coriobacteriia;order.Eggerthellales;family.Eggerthellaceae	4529	0.00237293941403569	0.0007107632368684298	0.001995579299668	0.00502566145257485	0.00010009509033581902	0.1410330776519587	10253656	0.38969633913132123	0.39013435	0.4745553625	0.5481228250000001	0.0	0.8534276000000001
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Sneathiellales;family.Sneathiellaceae	4516	0.0014509294374595867	0.0004973568814551136	0.0016589191030288854	0.003503983928549413	0.00010012399972273354	0.10587746492377513	10194870	0.45044491458453595	0.44602437500000003	0.575510125	0.679776605	8.140000000000924e-05	0.910364
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Deltaproteobacteria;order.Syntrophobacterales;family.Syntrophaceae	4422	0.005955074145782952	0.0005758028531722378	0.0027643994705951053	0.015225475208570243	0.00010015752046400247	0.2593676907516278	9774831	0.40656719711634404	0.4149733	0.507323325	0.5817134	8.110000000000062e-05	0.90893315
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Saprospiria;order.Saprospirales;family.Haliscomenobacteraceae	4401	0.002144455712456891	0.0006749977196022986	0.0019960921576069384	0.005501514909902727	0.00010034691361564264	0.058213266533764976	9682200	0.3672674501169007	0.3734297	0.4500178375	0.51510731	0.0002597999999999767	0.89546915
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.Oscillospiraceae	4376	0.002835535869922636	0.0014903677792673514	0.003530022180174994	0.0066571816388290486	0.00010042321210817015	0.0717162641550354	9572500	0.38537568705512126	0.38845592500000004	0.47305835	0.54012071	0.0	0.8759600000000001
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Epsilonproteobacteria;order.Campylobacterales;family.Helicobacteraceae	4349	0.01247191632477617	0.0009157544995245121	0.004737051709321092	0.019043449724629364	0.00010018319212273872	0.9354270366172195	9454726	0.4741886215693086	0.4836173	0.6075647375	0.6810401	0.00018505000000001992	0.93360865
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.Oceanospirillales;family.Alcanivoracaceae	4325	0.002683709635813342	0.00044034308469903505	0.0013475312348952002	0.005582428263275968	0.00010027519971477277	0.28932733779939435	9350650	0.3624367081614756	0.363819275	0.43310728749999994	0.49773930999999993	0.0	0.90914975
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Deltaproteobacteria;order.Myxococcales;family.Nannocystaceae	4252	0.0009964328094577146	0.00036934627041121414	0.0009657612788735048	0.0017671067411231002	0.0001001151324022626	0.04327577064072118	9037626	0.3969807553442414	0.41369855	0.5114122375	0.57080105	0.0016210999999999864	0.8574716499999999
super kingdom.Archaea;kingdom.NA.Thaumarchaeota;phylum.Thaumarchaeota;class.NA.Nitrosopumilales;order.Nitrosopumilales;family.Nitrosopumilaceae	4216	0.07080103422301767	0.002989268732705759	0.05577078352064628	0.24239764302253203	0.00010002400576138273	0.9980292738926624	8885220	0.41051300558162274	0.4151477	0.50152905	0.58248705	0.0	1.0
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Deltaproteobacteria;order.Myxococcales;family.Polyangiaceae	4183	0.003831492104350566	0.0019472468450485397	0.0065827472226556855	0.010157051041485765	0.0001002118765389681	0.13520820167123096	8746653	0.3428639353757548	0.35087375	0.4384293	0.5093308	0.0004086999999999841	0.8875302
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.Chromatiales;family.Thioalkalispiraceae	4149	0.003954818166423233	0.0006147474682110848	0.0020829907361727784	0.006750900260057611	0.00010005873012420333	0.4423790681267446	8605026	0.41636965786642605	0.39755985	0.5270298250000001	0.66487655	8.140000000000924e-05	0.9107494
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Negativicutes;order.Acidaminococcales;family.Acidaminococcaceae	4130	0.007857778416262737	0.0022867305715725764	0.008165125392551754	0.01756755265134456	0.00010025439552865396	0.4717489594873791	8526385	0.4343040193701496	0.44407405	0.5323773	0.60114608	8.110000000000062e-05	0.8918125
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Micropepsales;family.Micropepsaceae	4098	0.004413237772471539	0.0013452262055582442	0.004635336420696034	0.009667012411778248	0.000100276596278067	0.3666116141769653	8394753	0.342650966225534	0.35186514999999996	0.4371435	0.5096513	0.0004086999999999841	0.8520166
